Date,Close
7/1/2021 16:00:00,4.74
7/2/2021 16:00:00,5.16
7/6/2021 16:00:00,5.45
7/7/2021 16:00:00,5.19
7/8/2021 16:00:00,4.85
7/9/2021 16:00:00,4.84
7/12/2021 16:00:00,4.92
7/13/2021 16:00:00,4.49
7/14/2021 16:00:00,4.23
7/15/2021 16:00:00,4.1
7/16/2021 16:00:00,3.94
7/19/2021 16:00:00,3.69
7/20/2021 16:00:00,3.86
7/21/2021 16:00:00,4.22
7/22/2021 16:00:00,4.16
7/23/2021 16:00:00,4.09
7/26/2021 16:00:00,4.94
7/27/2021 16:00:00,4.51
7/28/2021 16:00:00,4.53
7/29/2021 16:00:00,4.53
7/30/2021 16:00:00,4.73
8/2/2021 16:00:00,4.77
8/3/2021 16:00:00,4.83
8/4/2021 16:00:00,5.23
8/5/2021 16:00:00,5.37
8/6/2021 16:00:00,5.92
8/9/2021 16:00:00,6.43
8/10/2021 16:00:00,6.28
8/11/2021 16:00:00,7.06
8/12/2021 16:00:00,6.57
8/13/2021 16:00:00,6.56
8/16/2021 16:00:00,6.6
8/17/2021 16:00:00,5.91
8/18/2021 16:00:00,6.04
8/19/2021 16:00:00,6.18
8/20/2021 16:00:00,6.61
8/23/2021 16:00:00,6.92
8/24/2021 16:00:00,6.68
8/25/2021 16:00:00,7.04
8/26/2021 16:00:00,6.74
8/27/2021 16:00:00,7.74
8/30/2021 16:00:00,8.28
8/31/2021 16:00:00,7.86
9/1/2021 16:00:00,8.11
9/2/2021 16:00:00,8.93
9/3/2021 16:00:00,10.67
9/7/2021 16:00:00,10.04
9/8/2021 16:00:00,10.25
9/9/2021 16:00:00,10.31
9/10/2021 16:00:00,9.77
9/13/2021 16:00:00,9.64
9/14/2021 16:00:00,10.37
9/15/2021 16:00:00,8.77
9/16/2021 16:00:00,9.1
9/17/2021 16:00:00,8.89
9/20/2021 16:00:00,7.83
9/21/2021 16:00:00,7.72
9/22/2021 16:00:00,8.64
9/23/2021 16:00:00,8.87
9/24/2021 16:00:00,8.4
9/27/2021 16:00:00,8.7
9/28/2021 16:00:00,8.06
9/29/2021 16:00:00,7.81
9/30/2021 16:00:00,8.4
10/1/2021 16:00:00,9.27
10/4/2021 16:00:00,9.61
10/5/2021 16:00:00,10.31
10/6/2021 16:00:00,10.11
10/7/2021 16:00:00,9.82
10/8/2021 16:00:00,10.43
10/11/2021 16:00:00,10.7
10/12/2021 16:00:00,10.1
10/13/2021 16:00:00,10.82
10/14/2021 16:00:00,10.56
10/15/2021 16:00:00,12.22
10/18/2021 16:00:00,11.97
10/19/2021 16:00:00,11.99
10/20/2021 16:00:00,12.35
10/21/2021 16:00:00,11.69
10/22/2021 16:00:00,11.15
10/25/2021 16:00:00,13.05
10/26/2021 16:00:00,12.92
10/27/2021 16:00:00,12.03
10/28/2021 16:00:00,12.2
10/29/2021 16:00:00,13.4
11/1/2021 16:00:00,14.06
11/2/2021 16:00:00,15.47
11/3/2021 16:00:00,15.33
11/4/2021 16:00:00,14.7
11/5/2021 16:00:00,14.52
11/8/2021 16:00:00,15.9
11/9/2021 16:00:00,15.4
11/10/2021 16:00:00,14.09
11/11/2021 16:00:00,14.18
11/12/2021 16:00:00,15.28
11/15/2021 16:00:00,14.63
11/16/2021 16:00:00,13.9
11/17/2021 16:00:00,13.49
11/18/2021 16:00:00,12.52
11/19/2021 16:00:00,13.22
11/22/2021 16:00:00,12.41
11/23/2021 16:00:00,12.68
11/24/2021 16:00:00,12.52
11/26/2021 13:00:00,12.19
11/29/2021 16:00:00,12.75
11/30/2021 16:00:00,12.05
12/1/2021 16:00:00,11.78
12/2/2021 16:00:00,10.49
12/3/2021 16:00:00,9.37
12/6/2021 16:00:00,9.19
12/7/2021 16:00:00,10.05
12/8/2021 16:00:00,9.95
12/9/2021 16:00:00,9.03
12/10/2021 16:00:00,8.78
12/13/2021 16:00:00,8.15
12/14/2021 16:00:00,8.11
12/15/2021 16:00:00,8.63
12/16/2021 16:00:00,7.96
12/17/2021 16:00:00,7.8
12/20/2021 16:00:00,7.51
12/21/2021 16:00:00,8.18
12/22/2021 16:00:00,8.14
12/23/2021 16:00:00,8.75
12/27/2021 16:00:00,8.81
12/28/2021 16:00:00,7.7
12/29/2021 16:00:00,7.65
12/30/2021 16:00:00,7.72
12/31/2021 16:00:00,7.85
1/3/2022 16:00:00,7.77
1/4/2022 16:00:00,8.1
1/5/2022 16:00:00,7.1
1/6/2022 16:00:00,6.85
1/7/2022 16:00:00,6.61
1/10/2022 16:00:00,6.61
1/11/2022 16:00:00,6.79
1/12/2022 16:00:00,6.92
1/13/2022 16:00:00,6.46
1/14/2022 16:00:00,6.62
